6.317192077636719638e+00,1.212001190185546733e+02
6.293434619903564453e+00,1.212310485839843608e+02
6.828771591186523438e+00,1.177058486938476420e+02
6.273561000823975498e+00,1.212696151733398438e+02
6.265992641448975498e+00,1.213172073364257812e+02
6.641051769256591797e+00,1.185719985961914062e+02
6.717981338500976562e+00,1.178111724853515625e+02
6.964833736419677734e+00,1.160319519042968750e+02
6.904901027679443359e+00,1.164360351562500000e+02
6.525386810302734375e+00,1.185742568969726420e+02
6.779708862304688388e+00,1.162300949096679545e+02
6.777847766876220703e+00,1.161960372924804545e+02
6.793545246124267578e+00,1.160410995483398438e+02
6.746687889099121094e+00,1.162314758300781250e+02
6.459396362304688388e+00,1.181361389160156250e+02
6.413328170776367188e+00,1.181221542358398438e+02
6.413840770721436435e+00,1.180736999511718750e+02
6.354988574981689453e+00,1.181890869140625000e+02
6.332140445709228516e+00,1.181717834472656250e+02
6.286779880523681641e+00,1.182881240844726420e+02
6.554927349090576172e+00,1.157946701049804545e+02
5.775238513946533203e+00,1.206512374877929545e+02
5.755917549133300781e+00,1.206071624755859233e+02
6.445208549499511719e+00,1.159948043823242045e+02
5.708635330200195312e+00,1.206474914550781250e+02
6.074026107788085938e+00,1.182202911376953267e+02
5.744359493255615234e+00,1.202924423217773438e+02
5.664174556732177734e+00,1.206268081665039062e+02
5.657817840576171875e+00,1.206668090820312358e+02
6.365970134735107422e+00,1.160171813964843608e+02
6.445421218872070312e+00,1.154309234619140625e+02
5.659337043762207031e+00,1.205714416503906250e+02
6.425655841827392578e+00,1.155383987426757812e+02
6.440335750579833984e+00,1.153951187133789062e+02
6.350292205810545987e+00,1.155340042114257812e+02
5.622796058654785156e+00,1.202458496093750000e+02
6.326097965240479404e+00,1.156053237915039062e+02
5.831158638000488281e+00,1.188234634399414062e+02
5.826959609985351562e+00,1.188507308959960795e+02
6.327140808105468750e+00,1.155030746459960795e+02
6.323807239532471591e+00,1.154544067382812358e+02
6.347832679748535156e+00,1.151028518676757812e+02
6.223781108856201172e+00,1.159406967163085938e+02
6.135738372802734375e+00,1.160705032348632812e+02
6.104795932769775391e+00,1.160587921142577983e+02
5.599697589874267578e+00,1.190095138549804545e+02
5.410442829132080078e+00,1.202186889648437642e+02
6.138573646545409268e+00,1.152448120117187642e+02
5.559471130371093750e+00,1.190578231811523438e+02
5.559102058410644531e+00,1.190164031982421733e+02
5.535601139068604404e+00,1.191229095458984375e+02
5.506803035736083984e+00,1.191321716308593608e+02
5.322805881500244141e+00,1.200890045166015625e+02
6.031888961791992188e+00,1.153126220703125000e+02
5.810331821441649502e+00,1.152374877929687642e+02
5.644165039062500000e+00,1.158862609863281250e+02
5.588354587554931641e+00,1.151403884887695170e+02
